city,fips_regions,lon,lat,state,zipcode
"Lakewood",34,-74.2062,40.0807,"NJ",8701
"Allenwood",34,-74.1108,40.1411,"NJ",8720
"Bayville",34,-74.1827,39.8972,"NJ",8721
"Beachwood",34,-74.2033,39.9276,"NJ",8722
"Brick",34,-74.1357,40.0509,"NJ",8723
"Brick",34,-74.1123,40.0876,"NJ",8724
"Brielle",34,-74.0623,40.1031,"NJ",8730
"Forked River",34,-74.2766,39.8701,"NJ",8731
"Island Heights",34,-74.1445,39.9395,"NJ",8732
"Lakehurst",34,-74.3177,40.0212,"NJ",8733
"Lavallette",34,-74.0741,39.9647,"NJ",8735
"Manasquan",34,-74.0711,40.1268,"NJ",8736
"Mantoloking",34,-74.0579,40.0187,"NJ",8738
"Ocean Gate",34,-74.1343,39.9268,"NJ",8740
"Pine Beach",34,-74.1680,39.9378,"NJ",8741
"Point Pleasant Beach",34,-74.0594,40.0852,"NJ",8742
"Sea Girt",34,-74.0359,40.1318,"NJ",8750
"Seaside Heights",34,-74.0741,39.9497,"NJ",8751
"Seaside Park",34,-74.0785,39.9215,"NJ",8752
"Toms River",34,-74.1592,39.9741,"NJ",8753
"Toms River",34,-74.1985,39.9539,"NJ",8754
"Toms River",34,-74.2062,40.0207,"NJ",8755
"Toms River",34,-74.1985,39.9539,"NJ",8756
"Toms River",34,-74.2531,39.9471,"NJ",8757
"Waretown",34,-74.2766,39.8099,"NJ",8758
"Annandale",34,-74.8916,40.6177,"NJ",8801
"Asbury",34,-75.0261,40.6902,"NJ",8802
"Bloomsbury",34,-75.0903,40.644,"NJ",8804
"Bound Brook",34,-74.5405,40.5703,"NJ",8805
"Bridgewater",34,-74.6283,40.5971,"NJ",8807
"Clinton",34,-74.9033,40.649,"NJ",8809
"Dayton",34,-74.4936,40.3749,"NJ",8810
"Dunellen",34,-74.4819,40.602,"NJ",8812
"East Brunswick",34,-74.4115,40.4333,"NJ",8816
"Edison",34,-74.3939,40.5253,"NJ",8817
"Edison",34,-74.3827,40.5248,"NJ",8818
"Edison",34,-74.3705,40.5817,"NJ",8820
"Flemington",34,-74.8507,40.5377,"NJ",8822
"Franklin Park",34,-74.5639,40.4443,"NJ",8823
"Kendall Park",34,-74.5522,40.4228,"NJ",8824
"Frenchtown",34,-75.0261,40.5113,"NJ",8825
"Glen Gardner",34,-74.9092,40.7341,"NJ",8826
"Hampton",34,-74.9618,40.6568,"NJ",8827
"Helmetta",34,-74.4145,40.3815,"NJ",8828
"High Bridge",34,-74.8916,40.6673,"NJ",8829
"Iselin",34,-74.3177,40.5694,"NJ",8830
"Jamesburg",34,-74.4291,40.3213,"NJ",8831
"Keasbey",34,-74.303,40.5152,"NJ",8832
"Lebanon",34,-74.8156,40.6423,"NJ",8833
"Manville",34,-74.5903,40.5448,"NJ",8835
"Martinsville",34,-74.5522,40.5917,"NJ",8836
"Edison",34,-74.3479,40.499,"NJ",8837
"Metuchen",34,-74.3646,40.5461,"NJ",8840
"Hillsborough",34,-74.6166,40.5061,"NJ",8844
"Middlesex",34,-74.5053,40.5754,"NJ",8846
"Milford",34,-75.0962,40.6001,"NJ",8848
"Milltown",34,-74.4438,40.4502,"NJ",8850
"Monmouth Junction",34,-74.5580,40.3887,"NJ",8852
"Neshanic Station",34,-74.7396,40.5278,"NJ",8853
"Piscataway",34,-74.4643,40.5549,"NJ",8854
"Piscataway",34,-74.3996,40.4992,"NJ",8855
"Old Bridge",34,-74.3353,40.388,"NJ",8857
"Parlin",34,-74.306,40.4685,"NJ",8859
"Perth Amboy",34,-74.2655,40.5067,"NJ",8862
"Fords",34,-74.3089,40.531,"NJ",8863
"Phillipsburg",34,-75.1662,40.6887,"NJ",8865
"Pittstown",34,-74.9559,40.5816,"NJ",8867
"Raritan",34,-74.6459,40.5747,"NJ",8869
"Readington",34,-74.749,40.57,"NJ",8870
"Sayreville",34,-74.3616,40.4595,"NJ",8871
"Sayreville",34,-74.3529,40.465,"NJ",8872
"Somerset",34,-74.5229,40.4934,"NJ",8873
"Laurence Harbor",34,-74.2913,40.4776,"NJ",8878
"South Amboy",34,-74.2825,40.4751,"NJ",8879
"South Bound Brook",34,-74.5258,40.5559,"NJ",8880
"South River",34,-74.3793,40.4463,"NJ",8882
"Spotswood",34,-74.3910,40.3932,"NJ",8884
"Stewartsville",34,-75.0962,40.6994,"NJ",8886
"Three Bridges",34,-74.7791,40.5293,"NJ",8887
"White House Station",34,-74.7688,40.5963,"NJ",8889
"Edison",34,-74.4196,40.5196,"NJ",8899
"New Brunswick",34,-74.4467,40.4879,"NJ",8901
"New Brunswick",34,-74.4819,40.443,"NJ",8902
"New Brunswick",34,-74.4525,40.4863,"NJ",8903
"Highland Park",34,-74.4262,40.4975,"NJ",8904
"New Brunswick",34,-74.4525,40.4863,"NJ",8922
"New York",36,-73.9962,40.7483,"NY",10001
"New York",36,-73.9859,40.7135,"NY",10002
"New York",36,-73.9874,40.7323,"NY",10003
"New York",36,-74.0139,40.7039,"NY",10004
"New York",36,-74.005,40.7026,"NY",10005
"New York",36,-74.0139,40.7088,"NY",10006
"New York",36,-74.0058,40.7145,"NY",10007
"New York",36,-73.9801,40.7275,"NY",10009
"New York",36,-73.9815,40.7388,"NY",10010
"New York",36,-74.0094,40.7465,"NY",10011
"New York",36,-73.9977,40.7251,"NY",10012
"New York",36,-74.0094,40.7317,"NY",10014
"New York",36,-73.9896,40.7156,"NY",10015
"New York",36,-73.9801,40.7473,"NY",10016
"New York",36,-73.9698,40.752,"NY",10017
"New York",36,-73.9933,40.7553,"NY",10018
"New York",36,-73.9918,40.7687,"NY",10019
"New York",36,-73.9823,40.7606,"NY",10020
"New York",36,-73.961,40.7705,"NY",10021
"New York",36,-73.9668,40.7565,"NY",10022
"New York",36,-73.9801,40.7769,"NY",10023
"New York",36,-73.9742,40.7859,"NY",10024
"New York",36,-73.9683,40.7999,"NY",10025
"New York",36,-73.9507,40.8023,"NY",10026
"New York",36,-73.9566,40.8131,"NY",10027
"New York",36,-73.9521,40.7766,"NY",10028
"New York",36,-73.9448,40.7916,"NY",10029
"New York",36,-73.9433,40.8173,"NY",10030
"New York",36,-73.9492,40.8256,"NY",10031
"New York",36,-73.9448,40.836,"NY",10032
"New York",36,-73.9448,40.8558,"NY",10033
"New York",36,-73.9213,40.8672,"NY",10034
"New York",36,-73.9330,40.7998,"NY",10035
"New York",36,-73.9962,40.7631,"NY",10036
"New York",36,-73.9375,40.814,"NY",10037
"New York",36,-74.0021,40.7096,"NY",10038
"New York",36,-73.9375,40.8264,"NY",10039
"New York",36,-73.9272,40.8582,"NY",10040
"New York",36,-74.0098,40.703,"NY",10041
"New York",36,-74.0071,40.7043,"NY",10043
"New York",36,-73.9551,40.7548,"NY",10044
"New York",36,-74.0085,40.7082,"NY",10045
"New York",36,-74.0067,40.7143,"NY",10047
"New York",36,-73.9915,40.7431,"NY",10060
"New York",36,-73.9624,40.7645,"NY",10065
"New York",36,-73.9911,40.7779,"NY",10069
"New York",36,-74.0067,40.7143,"NY",10072
"New York",36,-73.9521,40.7717,"NY",10075
"New York",36,-74.0175,40.7112,"NY",10080
"New York",36,-74.0100,40.71,"NY",10090
"New York",36,-73.9998,40.7288,"NY",10095
"New York",36,-74.0067,40.7143,"NY",10096
"New York",36,-73.9925,40.7416,"NY",10098
"New York",36,-73.9913,40.7447,"NY",10099
"New York",36,-74.0067,40.7143,"NY",10102
"New York",36,-73.9777,40.7607,"NY",10103
"New York",36,-73.9799,40.7635,"NY",10105
"New York",36,-73.9819,40.7655,"NY",10106
"New York",36,-73.9825,40.766,"NY",10107
"New York",36,-74.0067,40.7143,"NY",10109
"New York",36,-73.9821,40.7545,"NY",10110
"New York",36,-73.9777,40.7591,"NY",10111
"New York",36,-73.9795,40.7591,"NY",10112
"New York",36,-74.0067,40.7143,"NY",10114
"New York",36,-73.9637,40.8108,"NY",10115
"New York",36,-73.9924,40.7513,"NY",10119
"New York",36,-73.9894,40.75,"NY",10120
"New York",36,-73.9916,40.7518,"NY",10123
"New York",36,-74.0067,40.7143,"NY",10124
"New York",36,-73.9507,40.7826,"NY",10128
"New York",36,-73.9999,40.76,"NY",10129
"New York",36,-73.9722,40.7583,"NY",10152
"New York",36,-73.9725,40.7636,"NY",10153
"New York",36,-73.9725,40.7578,"NY",10154
"New York",36,-73.9681,40.7609,"NY",10155
"New York",36,-73.9999,40.75,"NY",10156
"New York",36,-73.9751,40.7489,"NY",10158
"New York",36,-73.9937,40.7457,"NY",10161
"New York",36,-73.9501,40.7691,"NY",10162
"New York",36,-73.98,40.75,"NY",10163
"New York",36,-73.9788,40.7522,"NY",10165
"New York",36,-73.9747,40.7547,"NY",10167
"New York",36,-73.9773,40.7514,"NY",10168
"New York",36,-73.9762,40.7546,"NY",10169
"New York",36,-73.974,40.7558,"NY",10171
"New York",36,-73.9744,40.7553,"NY",10172
"New York",36,-73.9795,40.7544,"NY",10173
"New York",36,-73.9746,40.7517,"NY",10174
"New York",36,-73.9795,40.7541,"NY",10175
"New York",36,-73.9784,40.7555,"NY",10176
"New York",36,-73.9758,40.7552,"NY",10177
"New York",36,-73.98,40.76,"NY",10185
"New York",36,-74.0067,40.7143,"NY",10196
"New York",36,-73.9966,40.7518,"NY",10199
"New York",36,-74.0067,40.7143,"NY",10212
"New York",36,-74.0086,40.7057,"NY",10265
"New York",36,-74.0067,40.7143,"NY",10269
"New York",36,-74.0057,40.7051,"NY",10270
"New York",36,-74.0104,40.7082,"NY",10271
"New York",36,-74.0100,40.71,"NY",10272
"New York",36,-74.0067,40.7143,"NY",10273
"New York",36,-74.0100,40.71,"NY",10274
"New York",36,-74.0100,40.71,"NY",10275
"New York",36,-74.0039,40.7151,"NY",10278
"New York",36,-74.0085,40.7125,"NY",10279
"New York",36,-74.0175,40.7075,"NY",10280
"New York",36,-74.0197,40.7146,"NY",10282
"New York",36,-74.0067,40.7143,"NY",10285
"Amawalk",36,-73.7625,41.2961,"NY",10501
"Ardsley",36,-73.8448,41.0089,"NY",10502
"Armonk",36,-73.7125,41.1396,"NY",10504
"Baldwin Place",36,-73.7566,41.3393,"NY",10505
"Bedford",36,-73.6418,41.1881,"NY",10506
"Bedford Hills",36,-73.6948,41.2301,"NY",10507
"Brewster",36,-73.583,41.4239,"NY",10509
"Buchanan",36,-73.9536,41.2673,"NY",10511
"Carmel",36,-73.7125,41.4525,"NY",10512
"Chappaqua",36,-73.7596,41.166,"NY",10514
"Cold Spring",36,-73.8654,41.4648,"NY",10516
"Crompond",36,-73.8632,41.2966,"NY",10517
"Cross River",36,-73.6006,41.2653,"NY",10518
"Croton-on-Hudson",36,-73.8772,41.2221,"NY",10520
"Croton-on-Hudson",36,-73.92,41.23,"NY",10521
"Dobbs Ferry",36,-73.8713,41.0102,"NY",10522
"Elmsford",36,-73.8243,41.0723,"NY",10523
"Garrison",36,-73.9242,41.3658,"NY",10524
"Golden's Bridge",36,-73.6713,41.2951,"NY",10526
"Granite Springs",36,-73.7654,41.3185,"NY",10527
"Harrison",36,-73.7184,40.9784,"NY",10528
"Hartsdale",36,-73.8125,41.0214,"NY",10530
"Hawthorne",36,-73.7978,41.1004,"NY",10532
"Irvington",36,-73.8596,41.038,"NY",10533
"Jefferson Valley",36,-73.7963,41.3364,"NY",10535
"Katonah",36,-73.6418,41.2664,"NY",10536
"Lake Peekskill",36,-73.886,41.3481,"NY",10537
"Larchmont",36,-73.7537,40.9343,"NY",10538
"Lincolndale",36,-73.7275,41.3293,"NY",10540
"Mamaroneck",36,-73.7331,40.9535,"NY",10543
"Millwood",36,-73.7993,41.1925,"NY",10546
"Mohegan Lake",36,-73.8478,41.3109,"NY",10547
"Montrose",36,-73.9536,41.2379,"NY",10548
"Mount Kisco",36,-73.7125,41.1984,"NY",10549
"Mount Vernon",36,-73.8331,40.9088,"NY",10550
"Mount Vernon",36,-73.8299,40.9,"NY",10551
"Mount Vernon",36,-73.8213,40.9071,"NY",10553
"North Salem",36,-73.5947,41.3377,"NY",10560
"Ossining",36,-73.8537,41.1795,"NY",10562
"Peekskill",36,-73.9183,41.2916,"NY",10566
"Pleasantville",36,-73.789,41.1359,"NY",10570
"Pleasantville",36,-73.7933,41.1329,"NY",10571
"Pleasantville",36,-73.7933,41.1329,"NY",10572
"Port Chester",36,-73.6831,41.0126,"NY",10573
"Pound Ridge",36,-73.5712,41.217,"NY",10576
"Purchase",36,-73.7184,41.0374,"NY",10577
"Purdys",36,-73.6742,41.3176,"NY",10578
"Putnam Valley",36,-73.8301,41.3914,"NY",10579
"Rye",36,-73.6889,40.979,"NY",10580
"Shenorock",36,-73.749,41.33,"NY",10587
"Shrub Oak",36,-73.836,41.3287,"NY",10588
"Somers",36,-73.6948,41.3279,"NY",10589
"South Salem",36,-73.5417,41.2567,"NY",10590
"Tarrytown",36,-73.8537,41.0814,"NY",10591
"Thornwood",36,-73.7684,41.1158,"NY",10594
"Valhalla",36,-73.7772,41.0851,"NY",10595
"Verplanck",36,-73.9617,41.2531,"NY",10596
"Waccabuc",36,-73.6006,41.2946,"NY",10597
"Yorktown Heights",36,-73.8066,41.2903,"NY",10598
"White Plains",36,-73.7684,41.0323,"NY",10601
"White Plains",36,-73.7635,41.0337,"NY",10602
"White Plains",36,-73.7772,41.0557,"NY",10603
"White Plains",36,-73.7419,41.0604,"NY",10604
"White Plains",36,-73.7419,41.0113,"NY",10605
"White Plains",36,-73.7743,41.0184,"NY",10606
"White Plains",36,-73.8007,41.0394,"NY",10607
"White Plains",36,-73.7632,41.0342,"NY",10610
"Yonkers",36,-73.8713,40.9414,"NY",10701
"Yonkers",36,-73.9000,40.93,"NY",10702
"Yonkers",36,-73.8801,40.9598,"NY",10703
"Yonkers",36,-73.8596,40.92,"NY",10704
"Yonkers",36,-73.8978,40.9181,"NY",10705
"Hastings-on-Hudson",36,-73.8713,40.9906,"NY",10706
"Tuckahoe",36,-73.8228,40.9578,"NY",10707
"Bronxville",36,-73.8331,40.9383,"NY",10708
"Eastchester",36,-73.8096,40.9546,"NY",10709
"Yonkers",36,-73.8478,40.9675,"NY",10710
"New Rochelle",36,-73.789,40.9197,"NY",10801
"New Rochelle",36,-73.7826,40.9116,"NY",10802
"Pelham",36,-73.8096,40.9005,"NY",10803
"New Rochelle",36,-73.786,40.8971,"NY",10805
"Suffern",36,-74.1357,41.1411,"NY",10901
"Arden",36,-74.1536,41.2746,"NY",10910
"Blauvelt",36,-73.9536,41.0711,"NY",10913
"Blooming Grove",36,-74.2018,41.4185,"NY",10914
"Campbell Hall",36,-74.2414,41.44,"NY",10916
"Central Valley",36,-74.1064,41.3281,"NY",10917
"Chester",36,-74.2884,41.3292,"NY",10918
"Circleville",36,-74.3763,41.5223,"NY",10919
"Congers",36,-73.9301,41.1561,"NY",10920
"Florida",36,-74.3479,41.3276,"NY",10921
"Fort Montgomery",36,-73.9893,41.3295,"NY",10922
"Garnerville",36,-73.9977,41.2025,"NY",10923
"Goshen",36,-74.3479,41.3863,"NY",10924
"Greenwood Lake",36,-74.3001,41.2034,"NY",10925
"Harriman",36,-74.1181,41.3004,"NY",10926
"Haverstraw",36,-73.9477,41.193,"NY",10927
"Highland Falls",36,-74.0183,41.3401,"NY",10928
"Highland Mills",36,-74.1123,41.3534,"NY",10930
"Hillburn",36,-74.1680,41.1186,"NY",10931
"Middletown",36,-74.476,41.4335,"NY",10940
"Middletown",36,-74.3353,41.4922,"NY",10941
"Monroe",36,-74.19,41.33,"NY",10949
"Monroe",36,-74.2062,41.3079,"NY",10950
"Monsey",36,-74.0829,41.1091,"NY",10952
"Nanuet",36,-74.0124,41.0991,"NY",10954
"New City",36,-73.9948,41.1604,"NY",10956
"New Hampton",36,-74.4232,41.3724,"NY",10958
"Nyack",36,-73.9066,41.0939,"NY",10960
"Orangeburg",36,-73.9419,41.0498,"NY",10962
"Otisville",36,-74.5405,41.4668,"NY",10963
"Palisades",36,-73.9066,41.0153,"NY",10964
"Pearl River",36,-74.0183,41.0656,"NY",10965
"Piermont",36,-73.9154,41.0436,"NY",10968
"Pine Island",36,-74.4877,41.2882,"NY",10969
"Pomona",36,-74.0829,41.1876,"NY",10970
"Slate Hill",36,-74.4877,41.3862,"NY",10973
"Sloatsburg",36,-74.2003,41.1453,"NY",10974
"Southfields",36,-74.1357,41.2588,"NY",10975
"Sparkill",36,-73.9257,41.0266,"NY",10976
"Spring Valley",36,-74.0476,41.1238,"NY",10977
"Sterling Forest",36,-74.3192,41.1828,"NY",10979
"Stony Point",36,-74.0418,41.2651,"NY",10980
"Tallman",36,-74.1003,41.1111,"NY",10982
"Tappan",36,-73.9536,41.0318,"NY",10983
"Thiells",36,-74.0153,41.205,"NY",10984
"Thompson Ridge",36,-74.3599,41.5698,"NY",10985
"Tomkins Cove",36,-73.9889,41.2625,"NY",10986
"Tuxedo Park",36,-74.2414,41.205,"NY",10987
"Unionville",36,-74.5632,41.2992,"NY",10988
"Valley Cottage",36,-73.9301,41.1267,"NY",10989
"Warwick",36,-74.3822,41.2639,"NY",10990
"Washingtonville",36,-74.1592,41.4187,"NY",10992
"West Haverstraw",36,-73.9624,41.2122,"NY",10993
"West Nyack",36,-73.9771,41.0941,"NY",10994
"West Point",36,-73.9713,41.3921,"NY",10996
"Westtown",36,-74.5346,41.3339,"NY",10998
"Floral Park",36,-73.7066,40.7204,"NY",11001
"Floral Park",36,-73.7068,40.7251,"NY",11002
"Glen Oaks",36,-73.7095,40.7431,"NY",11004
"Floral Park",36,-73.711,40.7569,"NY",11005
"Franklin Square",36,-73.6713,40.7055,"NY",11010
"Great Neck",36,-73.7184,40.7715,"NY",11020
"Great Neck",36,-73.7272,40.7851,"NY",11021
"Great Neck",36,-73.7412,40.7913,"NY",11022
"Great Neck",36,-73.7331,40.8008,"NY",11023
"Great Neck",36,-73.7419,40.8144,"NY",11024
"Great Neck",36,-73.73,40.8,"NY",11026
"Great Neck",36,-73.7288,40.8007,"NY",11027
"Manhasset",36,-73.6831,40.796,"NY",11030
"New Hyde Park",36,-73.6885,40.7351,"NY",11041
"New Hyde Park",36,-73.6934,40.7593,"NY",11042
"Port Washington",36,-73.6831,40.8354,"NY",11050
"Port Washington",36,-73.6986,40.8257,"NY",11051
"Port Washington",36,-73.6986,40.8257,"NY",11052
"Port Washington",36,-73.6986,40.8257,"NY",11053
"Port Washington",36,-73.6986,40.8257,"NY",11054
"Port Washington",36,-73.6986,40.8257,"NY",11055
"Inwood",36,-73.7507,40.6205,"NY",11096
"College Point",36,-73.8478,40.7901,"NY",11356
"Bayside",36,-73.7787,40.7938,"NY",11359
"Bayside",36,-73.7801,40.7829,"NY",11360
"Bayside",36,-73.7743,40.7623,"NY",11361
"East Elmhurst",36,-73.8713,40.7738,"NY",11369
"East Elmhurst",36,-73.8919,40.7643,"NY",11370
"East Elmhurst",36,-73.8743,40.7766,"NY",11371
"Elmhurst",36,-73.8801,40.738,"NY",11373
"Forest Hills",36,-73.8478,40.721,"NY",11375
"Woodside",36,-73.9066,40.7393,"NY",11377
"Maspeth",36,-73.9095,40.7224,"NY",11378
"Elmhurst",36,-73.8247,40.7898,"NY",11380
"Ridgewood",36,-73.91,40.7,"NY",11386
"Saint Albans",36,-73.7625,40.6964,"NY",11412
"Bellerose",36,-73.7213,40.7349,"NY",11426
"Mineola",36,-73.6389,40.7477,"NY",11501
"Albertson",36,-73.6507,40.7691,"NY",11507
"Atlantic Beach",36,-73.7316,40.5893,"NY",11509
"Baldwin",36,-73.6095,40.6495,"NY",11510
"Carle Place",36,-73.6154,40.7492,"NY",11514
"Cedarhurst",36,-73.7272,40.627,"NY",11516
"East Rockaway",36,-73.6683,40.6383,"NY",11518
"Freeport",36,-73.5771,40.6522,"NY",11520
"Garden City",36,-73.6242,40.7283,"NY",11530
"Garden City",36,-73.6474,40.7256,"NY",11531
"Garden City",36,-73.6347,40.7264,"NY",11536
"Glen Cove",36,-73.6242,40.8663,"NY",11542
"Glen Head",36,-73.5889,40.8316,"NY",11545
"Glenwood Landing",36,-73.6463,40.8313,"NY",11547
"Greenvale",36,-73.6212,40.8141,"NY",11548
"Hempstead",36,-73.6003,40.7141,"NY",11549
"Hempstead",36,-73.6242,40.6986,"NY",11550
"Hempstead",36,-73.62,40.71,"NY",11551
"West Hempstead",36,-73.6477,40.6922,"NY",11552
"Uniondale",36,-73.5889,40.7034,"NY",11553
"East Meadow",36,-73.5535,40.718,"NY",11554
"Hewlett",36,-73.6919,40.6417,"NY",11557
"Island Park",36,-73.6566,40.602,"NY",11558
"Lawrence",36,-73.7184,40.6035,"NY",11559
"Locust Valley",36,-73.5947,40.8866,"NY",11560
"Long Beach",36,-73.633,40.5887,"NY",11561
"Lynbrook",36,-73.6742,40.6589,"NY",11563
"Malverne",36,-73.6683,40.6729,"NY",11565
"Merrick",36,-73.5535,40.6488,"NY",11566
"Old Westbury",36,-73.6006,40.7939,"NY",11568
"Point Lookout",36,-73.5565,40.6023,"NY",11569
"Rockville Centre",36,-73.636,40.6707,"NY",11570
"Rockville Centre",36,-73.6384,40.6644,"NY",11571
"Oceanside",36,-73.636,40.6311,"NY",11572
"Roosevelt",36,-73.5859,40.6807,"NY",11575
"Roslyn",36,-73.6448,40.8028,"NY",11576
"Roslyn Heights",36,-73.636,40.7793,"NY",11577
"Sea Cliff",36,-73.6448,40.8422,"NY",11579
"Valley Stream",36,-73.7066,40.671,"NY",11580
"Valley Stream",36,-73.7154,40.655,"NY",11581
"Valley Stream",36,-73.7087,40.6644,"NY",11582
"Westbury",36,-73.5712,40.7452,"NY",11590
"Williston Park",36,-73.6448,40.7584,"NY",11596
"Woodmere",36,-73.7095,40.6294,"NY",11598
"Garden City",36,-73.63,40.73,"NY",11599
"Edgemere",36,-73.7684,40.5963,"NY",11690
"Far Rockaway",36,-73.7625,40.6024,"NY",11691
"Far Rockaway",36,-73.8835,40.5647,"NY",11695
"North Babylon",36,-73.3296,40.7344,"NY",11703
"West Babylon",36,-73.3659,40.7199,"NY",11704
"Bayport",36,-73.0553,40.7452,"NY",11705
"Babylon",36,-73.3264,40.6959,"NY",11707
"Amityville",36,-73.4119,40.6874,"NY",11708
"Bayville",36,-73.5624,40.909,"NY",11709
"Bellmore",36,-73.53,40.6651,"NY",11710
"Bellport",36,-72.9401,40.7647,"NY",11713
"Bethpage",36,-73.4828,40.7471,"NY",11714
"Blue Point",36,-73.0346,40.7494,"NY",11715
"Bohemia",36,-73.1291,40.7735,"NY",11716
"Brentwood",36,-73.2411,40.7755,"NY",11717
"Brightwaters",36,-73.2677,40.7277,"NY",11718
"Brookhaven",36,-72.9165,40.7808,"NY",11719
"Centerport",36,-73.3679,40.8952,"NY",11721
"Central Islip",36,-73.1999,40.7841,"NY",11722
"Cold Spring Harbor",36,-73.4475,40.8602,"NY",11724
"Commack",36,-73.2824,40.8358,"NY",11725
"Copiague",36,-73.3974,40.6778,"NY",11726
"Coram",36,-73.0051,40.8778,"NY",11727
"Deer Park",36,-73.3178,40.7622,"NY",11729
"East Islip",36,-73.1763,40.7214,"NY",11730
"East Northport",36,-73.3119,40.8647,"NY",11731
"East Norwich",36,-73.5329,40.8456,"NY",11732
"East Setauket",36,-73.0996,40.9313,"NY",11733
"Farmingdale",36,-73.4298,40.7245,"NY",11735
"Farmingdale",36,-73.4458,40.7328,"NY",11737
"Farmingville",36,-73.0346,40.838,"NY",11738
"Great River",36,-73.1556,40.7159,"NY",11739
"Greenlawn",36,-73.3659,40.8677,"NY",11740
"Holbrook",36,-73.07,40.7942,"NY",11741
"Holtsville",36,-73.0346,40.8085,"NY",11742
"Huntington",36,-73.4769,40.9285,"NY",11743
"Huntington Station",36,-73.3473,40.8011,"NY",11746
"Melville",36,-73.4298,40.7837,"NY",11747
"Islandia",36,-73.1733,40.8072,"NY",11749
"Islip",36,-73.2117,40.7366,"NY",11751
"Islip Terrace",36,-73.1763,40.7609,"NY",11752
"Jericho",36,-73.5417,40.7853,"NY",11753
"Kings Park",36,-73.2411,40.8936,"NY",11754
"Lake Grove",36,-73.1173,40.8603,"NY",11755
"Levittown",36,-73.5182,40.7227,"NY",11756
"Lindenhurst",36,-73.3768,40.692,"NY",11757
"Massapequa",36,-73.4711,40.6763,"NY",11758
"Massapequa Park",36,-73.4475,40.6827,"NY",11762
"Medford",36,-72.9815,40.8152,"NY",11763
"Miller Place",36,-72.9874,40.939,"NY",11764
"Mill Neck",36,-73.5565,40.8786,"NY",11765
"Mount Sinai",36,-73.011,40.9327,"NY",11766
"Nesconset",36,-73.1409,40.8442,"NY",11767
"Northport",36,-73.3355,40.9076,"NY",11768
"Oakdale",36,-73.1291,40.7341,"NY",11769
"Ocean Beach",36,-73.16,40.6462,"NY",11770
"Oyster Bay",36,-73.53,40.8624,"NY",11771
"Farmingdale",36,-73.4456,40.7327,"NY",11774
"Port Jefferson Station",36,-73.0464,40.9184,"NY",11776
"Port Jefferson",36,-73.0582,40.9497,"NY",11777
"Rocky Point",36,-72.9342,40.9456,"NY",11778
"Ronkonkoma",36,-73.1232,40.8169,"NY",11779
"St. James",36,-73.1763,40.8888,"NY",11780
"Seaford",36,-73.4946,40.66,"NY",11783
"Selden",36,-73.0464,40.8693,"NY",11784
"Shoreham",36,-72.8929,40.9442,"NY",11786
"Smithtown",36,-73.2176,40.8507,"NY",11787
"Hauppauge",36,-73.2117,40.8154,"NY",11788
"Sound Beach",36,-72.9756,40.9568,"NY",11789
"Stony Brook",36,-73.1232,40.8956,"NY",11790
"Syosset",36,-73.5005,40.8335,"NY",11791
"Wading River",36,-72.8397,40.9508,"NY",11792
"Wantagh",36,-73.5064,40.6814,"NY",11793
"Stony Brook",36,-73.1225,40.9145,"NY",11794
"West Islip",36,-73.306,40.7112,"NY",11795
"West Sayville",36,-73.1025,40.7326,"NY",11796
"Woodbury",36,-73.4711,40.8144,"NY",11797
"Wyandanch",36,-73.3659,40.7495,"NY",11798
"Hicksville",36,-73.5241,40.7581,"NY",11801
"Hicksville",36,-73.5258,40.7683,"NY",11802
"Plainview",36,-73.4711,40.7848,"NY",11803
"Old Bethpage",36,-73.4593,40.7535,"NY",11804
"Hicksville",36,-73.5082,40.7659,"NY",11815
"Hicksville",36,-73.5258,40.7683,"NY",11854
"Hicksville",36,-73.5258,40.7683,"NY",11855
"Riverhead",36,-72.6506,40.9414,"NY",11901
"Amagansett",36,-72.1238,40.9908,"NY",11930
"Aquebogue",36,-72.63,40.94,"NY",11931
"Calverton",36,-72.7452,40.9167,"NY",11933
"Center Moriches",36,-72.7895,40.7983,"NY",11934
"Cutchogue",36,-72.4909,41.0194,"NY",11935
"East Hampton",36,-72.2127,40.9805,"NY",11937
"East Marion",36,-72.337,41.1321,"NY",11939
"East Moriches",36,-72.7629,40.8065,"NY",11940
"Eastport",36,-72.7156,40.8287,"NY",11941
"East Quogue",36,-72.6033,40.8556,"NY",11942
"Greenport",36,-72.3726,41.1084,"NY",11944
"Hampton Bays",36,-72.5323,40.8838,"NY",11946
"Jamesport",36,-72.5752,40.9481,"NY",11947
"Laurel",36,-72.5501,40.9699,"NY",11948
"Manorville",36,-72.7925,40.8651,"NY",11949
"Mastic",36,-72.8456,40.8093,"NY",11950
"Mastic Beach",36,-72.8338,40.7682,"NY",11951
"Mattituck",36,-72.5323,41.0014,"NY",11952
"Middle Island",36,-72.9579,40.8903,"NY",11953
"Montauk",36,-71.9164,41.06,"NY",11954
"Moriches",36,-72.822,40.8057,"NY",11955
"New Suffolk",36,-72.4643,40.9687,"NY",11956
"Orient",36,-72.2571,41.1511,"NY",11957
"Peconic",36,-72.4643,41.0373,"NY",11958
"Quogue",36,-72.6062,40.8143,"NY",11959
"Ridge",36,-72.887,40.8992,"NY",11961
"Sagaponack",36,-72.2778,40.9272,"NY",11962
"Sag Harbor",36,-72.3134,40.9915,"NY",11963
